Chromosome,Start,End,ID,Name,Range
chr1,1079568,1079754,SRX5075168,SMARCA4,186
chr1,1079596,1079769,SRX5075174,SMARCA4,173
chr1,1080035,1080537,SRX20140895,INTS13,502
chr1,1080465,1080634,SRX5075170,SMARCA4,169
chr1,1080478,1080670,SRX5075176,SMARCA4,192
chr1,1115865,1116764,SRX20140895,INTS13,899
chr1,1115938,1116637,SRX5075174,SMARCA4,699
chr1,1116001,1116473,SRX20140879,CPSF3L,472
chr1,1116078,1116542,SRX5716464,SMARCA4,464
chr1,1116078,1116633,SRX5075168,SMARCA4,555
chr1,1116092,1116485,SRX5716456,SOX3,393
chr1,1116093,1116461,SRX20140869,INTS10,368
chr1,1116122,1116477,SRX5716451,SOX2,355
chr1,1116144,1116457,SRX5054307,FOSL2,313
chr1,1116174,1116514,SRX20140868,INTS10,340
chr1,1116190,1116419,SRX5716454,SOX3,229
chr1,1116190,1116555,SRX5716463,SMARCA4,365
chr1,1116197,1116595,SRX5075170,SMARCA4,398
chr1,1116296,1116724,SRX5075176,SMARCA4,428
chr1,1116346,1116828,SRX5075175,SMARCA4,482
chr1,1116384,1116600,SRX5075169,SMARCA4,216
chr1,1121984,1122573,SRX16500062,CTCF,589
chr1,1121994,1122494,SRX16500060,CTCF,500
chr1,1122009,1122498,SRX16500059,CTCF,489
chr1,1122054,1122520,SRX16500061,CTCF,466
chr1,1122114,1122386,SRX5075174,SMARCA4,272
chr1,1122207,1122445,SRX5075169,SMARCA4,238
chr1,1122212,1122446,SRX5075168,SMARCA4,234
chr1,1122232,1122412,SRX5075170,SMARCA4,180
chr1,1122240,1122455,SRX5075175,SMARCA4,215
chr1,1123417,1124328,SRX20140895,INTS13,911
chr1,1133397,1133622,SRX5075170,SMARCA4,225
chr1,1157810,1158371,SRX20140868,INTS10,561
chr1,1157958,1158486,SRX20140895,INTS13,528
chr1,1200965,1201171,SRX5075176,SMARCA4,206
chr1,1201316,1201673,SRX5075170,SMARCA4,357
chr1,1201345,1201665,SRX5075175,SMARCA4,320
chr1,1201377,1201737,SRX5075176,SMARCA4,360
chr1,1201381,1201733,SRX5075169,SMARCA4,352
chr1,1201402,1201707,SRX5054309,FOSL2,305
chr1,1201445,1201701,SRX5054308,FOSL2,256
chr1,1201449,1201661,SRX5716469,SMARCA4,212
chr1,1201452,1201667,SRX5716467,SMARCA2,215
chr1,1208024,1208316,SRX5054309,FOSL2,292
chr1,1208034,1208279,SRX5054308,FOSL2,245
chr1,1231524,1231818,SRX20140869,INTS10,294
chr1,1231673,1232441,SRX20140867,INTS10,768
chr1,1231688,1232312,SRX20140895,INTS13,624
chr1,1231689,1232168,SRX20140868,INTS10,479
chr1,1231708,1232213,SRX20140897,INTS13,505
chr1,1231731,1232007,SRX20140881,CPSF3L,276
chr1,1231788,1232119,SRX5075168,SMARCA4,331
chr1,1231825,1232248,SRX20140896,INTS13,423
chr1,1250053,1250549,SRX16500061,CTCF,496
chr1,1250084,1250520,SRX4174629,CTCF,436
chr1,1250087,1250575,SRX16500060,CTCF,488
chr1,1250175,1250559,SRX16500062,CTCF,384
chr1,1250175,1250611,SRX16500059,CTCF,436
chr1,1250192,1250479,SRX5075168,SMARCA4,287
chr1,1250209,1250415,SRX5075176,SMARCA4,206
chr1,1250211,1250522,SRX5075174,SMARCA4,311
chr1,1250233,1250439,SRX5075175,SMARCA4,206
chr1,1264806,1265169,SRX5075176,SMARCA4,363
chr1,1264808,1265299,SRX5075170,SMARCA4,491
chr1,1264815,1265252,SRX5075169,SMARCA4,437
chr1,1264837,1265185,SRX5716469,SMARCA4,348
chr1,1264837,1265252,SRX5075175,SMARCA4,415
chr1,1264849,1265171,SRX5054308,FOSL2,322
chr1,1264854,1265158,SRX5054309,FOSL2,304
chr1,1264854,1265310,SRX5716470,SMARCA4,456
chr1,1264901,1265116,SRX5716467,SMARCA2,215
chr1,1264927,1265212,SRX5716468,SMARCA2,285
chr1,1264945,1265298,SRX20140869,INTS10,353
chr1,1265061,1265297,SRX16500059,CTCF,236
chr1,1273610,1274311,SRX20140895,INTS13,701
chr1,1273640,1273816,SRX5075176,SMARCA4,176
chr1,1273686,1274189,SRX20140867,INTS10,503
chr1,1273729,1274241,SRX5075174,SMARCA4,512
chr1,1273777,1274294,SRX5075170,SMARCA4,517
chr1,1273830,1274202,SRX5075168,SMARCA4,372
chr1,1273868,1274266,SRX5075176,SMARCA4,398
chr1,1273952,1274159,SRX5075169,SMARCA4,207
chr1,1273970,1274292,SRX20140868,INTS10,322
chr1,1274040,1274255,SRX5075175,SMARCA4,215
chr1,1290225,1290497,SRX16500059,CTCF,272
chr1,1290276,1290543,SRX16500062,CTCF,267
chr1,1291797,1292258,SRX16500059,CTCF,461
chr1,1291808,1292270,SRX16500060,CTCF,462
chr1,1291827,1292233,SRX16500061,CTCF,406
chr1,1291868,1292281,SRX16500062,CTCF,413
chr1,1300042,1300404,SRX16500061,CTCF,362
chr1,1300096,1300371,SRX16500060,CTCF,275
chr1,1300097,1300327,SRX16500062,CTCF,230
chr1,1302093,1302328,SRX16500059,CTCF,235
chr1,1304688,1305092,SRX20140895,INTS13,404
chr1,1305600,1305880,SRX5054308,FOSL2,280
chr1,1305624,1305813,SRX5054309,FOSL2,189
chr1,1305670,1305884,SRX5075176,SMARCA4,214
chr1,1307772,1308066,SRX20140867,INTS10,294
chr1,1308060,1308396,SRX20140868,INTS10,336
chr1,1308101,1308530,SRX20140895,INTS13,429
chr1,1308309,1308488,SRX5075168,SMARCA4,179
chr1,1308453,1308768,SRX5075174,SMARCA4,315
chr1,1318158,1318640,SRX5075170,SMARCA4,482
chr1,1318195,1318577,SRX5075175,SMARCA4,382
chr1,1318231,1318612,SRX5075169,SMARCA4,381
chr1,1318237,1318614,SRX5075176,SMARCA4,377
chr1,1318240,1318689,SRX5716470,SMARCA4,449
chr1,1318245,1318562,SRX5054308,FOSL2,317
chr1,1318254,1318535,SRX5054309,FOSL2,281
chr1,1318259,1318632,SRX5716469,SMARCA4,373
chr1,1318268,1318513,SRX5020211,SMARCA2,245
chr1,1318270,1318573,SRX5716467,SMARCA2,303
chr1,1324466,1324672,SRX5716464,SMARCA4,206
chr1,1324492,1324703,SRX5075174,SMARCA4,211
chr1,1324529,1324965,SRX20140895,INTS13,436
chr1,1324552,1324914,SRX5075168,SMARCA4,362
chr1,1324666,1324861,SRX5054307,FOSL2,195
chr1,1349565,1349900,SRX20140895,INTS13,335
chr1,1349613,1349897,SRX5075170,SMARCA4,284
chr1,1349621,1349901,SRX5075176,SMARCA4,280
chr1,1349671,1350015,SRX16500060,CTCF,344
chr1,1349726,1350031,SRX16500061,CTCF,305
chr1,1349728,1350072,SRX16500059,CTCF,344
chr1,1349734,1350040,SRX16500062,CTCF,306
chr1,1359726,1360025,SRX5075176,SMARCA4,299
chr1,1359768,1359988,SRX5075170,SMARCA4,220
chr1,1360024,1360381,SRX20140895,INTS13,357
chr1,1360555,1360956,SRX5075175,SMARCA4,401
chr1,1360565,1360998,SRX5075176,SMARCA4,433
chr1,1360575,1360864,SRX5716470,SMARCA4,289
chr1,1360608,1360897,SRX5075170,SMARCA4,289
chr1,1360610,1360955,SRX5075169,SMARCA4,345
chr1,1360618,1360892,SRX5054309,FOSL2,274
chr1,1360618,1360960,SRX5020211,SMARCA2,342
chr1,1360619,1360881,SRX5054308,FOSL2,262
chr1,1360622,1360829,SRX5020214,SMARCA2,207
chr1,1360623,1361013,SRX5716469,SMARCA4,390
chr1,1360644,1360828,SRX5075168,SMARCA4,184
chr1,1360653,1360882,SRX5075181,SMARCA2,229
chr1,1360660,1360901,SRX5716467,SMARCA2,241
chr1,1372012,1372443,SRX16500059,CTCF,431
chr1,1372013,1372254,SRX5075170,SMARCA4,241
chr1,1372015,1372398,SRX16500060,CTCF,383
chr1,1372034,1372430,SRX16500062,CTCF,396
chr1,1372051,1372480,SRX16500061,CTCF,429
chr1,1374976,1375701,SRX20140895,INTS13,725
chr1,1375013,1375553,SRX5075168,SMARCA4,540
chr1,1375053,1375604,SRX20140868,INTS10,551
chr1,1375089,1375533,SRX20140867,INTS10,444
chr1,1375097,1375439,SRX20140897,INTS13,342
chr1,1375098,1375580,SRX5075170,SMARCA4,482
chr1,1375108,1375446,SRX20140879,CPSF3L,338
chr1,1375114,1375783,SRX20140869,INTS10,669
chr1,1375125,1375386,SRX20140881,CPSF3L,261
chr1,1375166,1375416,SRX20140894,INTS13,250
chr1,1375166,1375429,SRX5716463,SMARCA4,263
chr1,1375177,1375644,SRX5075174,SMARCA4,467
chr1,1375186,1375442,SRX5716454,SOX3,256
chr1,1375201,1375386,SRX5075169,SMARCA4,185
chr1,1375218,1375603,SRX5075176,SMARCA4,385
chr1,1375245,1375537,SRX5716469,SMARCA4,292
chr1,1375266,1375551,SRX5716456,SOX3,285
chr1,1375270,1375528,SRX5716451,SOX2,258
chr1,1375359,1375590,SRX5054309,FOSL2,231
chr1,1399058,1399717,SRX20140895,INTS13,659
chr1,1399121,1399499,SRX20140897,INTS13,378
chr1,1399135,1399663,SRX20140879,CPSF3L,528
chr1,1399150,1399610,SRX20140867,INTS10,460
chr1,1399207,1399721,SRX16500061,CTCF,514
chr1,1399212,1399591,SRX20140868,INTS10,379
chr1,1399226,1399780,SRX16500059,CTCF,554
chr1,1399275,1399794,SRX16500062,CTCF,519
chr1,1399296,1399807,SRX16500060,CTCF,511
chr1,1399320,1399532,SRX5054307,FOSL2,212
chr1,1399344,1399679,SRX5075168,SMARCA4,335
chr1,1399353,1399672,SRX20140869,INTS10,319
chr1,1399366,1399716,SRX5075174,SMARCA4,350
chr1,1401995,1402264,SRX16500060,CTCF,269
chr1,1402017,1402312,SRX16500059,CTCF,295
chr1,1402035,1402270,SRX16500061,CTCF,235
chr1,1407014,1407600,SRX20140895,INTS13,586
chr1,1407084,1407497,SRX5075168,SMARCA4,413
chr1,1407112,1407457,SRX20140867,INTS10,345
chr1,1407121,1407516,SRX20140869,INTS10,395
chr1,1407121,1407546,SRX5075170,SMARCA4,425
chr1,1407130,1407497,SRX5075176,SMARCA4,367
chr1,1407152,1407413,SRX20140897,INTS13,261
chr1,1407165,1407484,SRX20140868,INTS10,319
chr1,1407174,1407526,SRX5075174,SMARCA4,352
chr1,1422778,1422980,SRX5054309,FOSL2,202
chr1,1430347,1430734,SRX5075170,SMARCA4,387
chr1,1430410,1430759,SRX5075176,SMARCA4,349
chr1,1433029,1433692,SRX20140895,INTS13,663
chr1,1433043,1433631,SRX20140868,INTS10,588
chr1,1433070,1433399,SRX20140879,CPSF3L,329
chr1,1433079,1433435,SRX5075174,SMARCA4,356
chr1,1433843,1434125,SRX5075170,SMARCA4,282
chr1,1433856,1434152,SRX5075169,SMARCA4,296
chr1,1433888,1434164,SRX5054309,FOSL2,276
chr1,1433908,1434100,SRX5075176,SMARCA4,192
chr1,1433930,1434119,SRX5054308,FOSL2,189
chr1,1435503,1435751,SRX5075176,SMARCA4,248
chr1,1435566,1435870,SRX5075174,SMARCA4,304
chr1,1435617,1435818,SRX5075168,SMARCA4,201
chr1,1435627,1435818,SRX5075175,SMARCA4,191
chr1,1440907,1441288,SRX16500059,CTCF,381
chr1,1440909,1441281,SRX16500060,CTCF,372
chr1,1440937,1441237,SRX16500062,CTCF,300
chr1,1440940,1441268,SRX16500061,CTCF,328
chr1,1471291,1471638,SRX5075170,SMARCA4,347
chr1,1471347,1471973,SRX5075168,SMARCA4,626
chr1,1471430,1471892,SRX20140869,INTS10,462
chr1,1471485,1471986,SRX5075174,SMARCA4,501
chr1,1471494,1471876,SRX5716463,SMARCA4,382
chr1,1471510,1471939,SRX20140895,INTS13,429
chr1,1471838,1472025,SRX5075175,SMARCA4,187
chr1,1504804,1505800,SRX16500060,CTCF,996
chr1,1504814,1505300,SRX16500062,CTCF,486
chr1,1504827,1505855,SRX16500061,CTCF,1028
chr1,1504835,1505870,SRX16500059,CTCF,1035
chr1,1504871,1505139,SRX5075176,SMARCA4,268
chr1,1504890,1505176,SRX4174629,CTCF,286
chr1,1504893,1505230,SRX5075168,SMARCA4,337
chr1,1504894,1505171,SRX5075174,SMARCA4,277
chr1,1504923,1505188,SRX5075170,SMARCA4,265
chr1,1504951,1505166,SRX5075169,SMARCA4,215
chr1,1504959,1505180,SRX5075175,SMARCA4,221
chr1,1505100,1505719,SRX20140895,INTS13,619
chr1,1505364,1505800,SRX4174629,CTCF,436
chr1,1505427,1505638,SRX5716470,SMARCA4,211
chr1,1505427,1505872,SRX16500062,CTCF,445
chr1,1505439,1505759,SRX5075176,SMARCA4,320
chr1,1505448,1505723,SRX5075169,SMARCA4,275
chr1,1505507,1505793,SRX5075168,SMARCA4,286
chr1,1505549,1505766,SRX5075174,SMARCA4,217
chr1,1510917,1511242,SRX16500059,CTCF,325
chr1,1510986,1511207,SRX16500060,CTCF,221
chr1,1511526,1512120,SRX20140879,CPSF3L,594
chr1,1511530,1512056,SRX20140867,INTS10,526
chr1,1511534,1512291,SRX20140895,INTS13,757
chr1,1511634,1511986,SRX5075170,SMARCA4,352
chr1,1511649,1512137,SRX20140868,INTS10,488
chr1,1511714,1512234,SRX5075174,SMARCA4,520
chr1,1511732,1512062,SRX20140869,INTS10,330
chr1,1511814,1512048,SRX5716464,SMARCA4,234
chr1,1511825,1512102,SRX20140897,INTS13,277
chr1,1511835,1512225,SRX5075176,SMARCA4,390
chr1,1511858,1512224,SRX20140881,CPSF3L,366
chr1,1511884,1512172,SRX5054307,FOSL2,288
chr1,1511922,1512126,SRX5716463,SMARCA4,204
chr1,1512105,1512351,SRX5075168,SMARCA4,246
chr1,1540606,1540801,SRX5075176,SMARCA4,195
chr1,1551028,1551440,SRX16500060,CTCF,412
chr1,1551102,1551398,SRX16500062,CTCF,296
chr1,1551132,1551393,SRX16500059,CTCF,261
chr1,1551144,1551374,SRX16500061,CTCF,230
chr1,1554883,1555298,SRX5075174,SMARCA4,415
chr1,1554884,1555152,SRX5054308,FOSL2,268
chr1,1554900,1555127,SRX5054309,FOSL2,227
chr1,1554927,1555178,SRX5075168,SMARCA4,251
chr1,1554941,1555140,SRX5054307,FOSL2,199
chr1,1554996,1555372,SRX20140895,INTS13,376
chr1,1555016,1555222,SRX5716463,SMARCA4,206
chr1,1573857,1574260,SRX16500062,CTCF,403
chr1,1573864,1574245,SRX16500061,CTCF,381
chr1,1573888,1574100,SRX4174629,CTCF,212
chr1,1573901,1574439,SRX16500060,CTCF,538
chr1,1574004,1574251,SRX16500059,CTCF,247
chr1,1574213,1575161,SRX20140895,INTS13,948
chr1,1574242,1575081,SRX20140868,INTS10,839
chr1,1574243,1575163,SRX20140869,INTS10,920
chr1,1574356,1575004,SRX20140897,INTS13,648
chr1,1574471,1574936,SRX20140896,INTS13,465
chr1,1574474,1575113,SRX20140867,INTS10,639
chr1,1574668,1575062,SRX20140870,INTS10,394
chr1,1574711,1574886,SRX5075176,SMARCA4,175
chr1,1574716,1574953,SRX5075168,SMARCA4,237
chr1,1574745,1575032,SRX20140881,CPSF3L,287
chr1,1597673,1597977,SRX16500060,CTCF,304
chr1,1597742,1598005,SRX16500059,CTCF,263
chr1,1597753,1598028,SRX16500061,CTCF,275
chr1,1599511,1599737,SRX5075174,SMARCA4,226
chr1,1599530,1599759,SRX5075168,SMARCA4,229
chr1,1599593,1599771,SRX5075176,SMARCA4,178
chr1,1615071,1615660,SRX5075168,SMARCA4,589
chr1,1615159,1615575,SRX5075174,SMARCA4,416
chr1,1615218,1615466,SRX5716464,SMARCA4,248
chr1,1615255,1615837,SRX20140868,INTS10,582
chr1,1615306,1615925,SRX20140867,INTS10,619
chr1,1615344,1616118,SRX20140895,INTS13,774
chr1,1615347,1615775,SRX20140869,INTS10,428
chr1,1615394,1615783,SRX20140896,INTS13,389
chr1,1615399,1615776,SRX20140897,INTS13,377
chr1,1615455,1615755,SRX20140879,CPSF3L,300
chr1,1615468,1615760,SRX5716469,SMARCA4,292
chr1,1615471,1615719,SRX5075169,SMARCA4,248
chr1,1615491,1615804,SRX20140881,CPSF3L,313
chr1,1615542,1616043,SRX5075176,SMARCA4,501
chr1,1615549,1615768,SRX5716463,SMARCA4,219
chr1,1615653,1616086,SRX5075174,SMARCA4,433
chr1,1615742,1616030,SRX5075168,SMARCA4,288
chr1,1615891,1616076,SRX5075170,SMARCA4,185
chr1,1622281,1622561,SRX5054309,FOSL2,280
chr1,1622317,1622524,SRX5075170,SMARCA4,207
chr1,1631820,1632329,SRX5075176,SMARCA4,509
chr1,1631941,1632266,SRX5075170,SMARCA4,325
chr1,1644822,1645321,SRX16500059,CTCF,499
chr1,1644835,1645395,SRX16500060,CTCF,560
chr1,1644841,1645290,SRX16500061,CTCF,449
chr1,1644900,1645313,SRX16500062,CTCF,413
chr1,1658761,1659452,SRX20140869,INTS10,691
chr1,1658791,1659402,SRX20140868,INTS10,611
chr1,1658926,1659538,SRX20140895,INTS13,612
chr1,1658930,1659459,SRX20140867,INTS10,529
chr1,1658962,1659475,SRX20140897,INTS13,513
chr1,1659056,1659662,SRX16500060,CTCF,606
chr1,1659059,1659596,SRX5075168,SMARCA4,537
chr1,1659065,1659428,SRX5075176,SMARCA4,363
chr1,1659094,1659573,SRX5716463,SMARCA4,479
chr1,1659118,1659687,SRX16500062,CTCF,569
chr1,1659132,1659599,SRX16500061,CTCF,467
chr1,1659133,1659537,SRX5075174,SMARCA4,404
chr1,1659138,1659630,SRX16500059,CTCF,492
chr1,1659242,1659447,SRX5716464,SMARCA4,205
chr1,1659243,1659449,SRX5075169,SMARCA4,206
chr1,1659264,1659438,SRX5075170,SMARCA4,174
chr1,1659290,1659565,SRX4174629,CTCF,275
chr1,1659298,1659527,SRX5716470,SMARCA4,229
chr1,1662470,1662660,SRX5054309,FOSL2,190
chr1,1662470,1662669,SRX5075176,SMARCA4,199
chr1,1662475,1662691,SRX5075170,SMARCA4,216
chr1,1662488,1662668,SRX5075169,SMARCA4,180
chr1,1665655,1666083,SRX16500061,CTCF,428
chr1,1665672,1666085,SRX16500059,CTCF,413
chr1,1665680,1666035,SRX16500062,CTCF,355
chr1,1665731,1666101,SRX16500060,CTCF,370
chr1,1665745,1665942,SRX5075174,SMARCA4,197
chr1,1686185,1686705,SRX5716469,SMARCA4,520
chr1,1686190,1686741,SRX5075169,SMARCA4,551
chr1,1686208,1686662,SRX5054308,FOSL2,454
chr1,1686230,1686648,SRX5075170,SMARCA4,418
chr1,1686235,1686666,SRX5054309,FOSL2,431
chr1,1686241,1686712,SRX5716470,SMARCA4,471
chr1,1686243,1686632,SRX5075176,SMARCA4,389
chr1,1686261,1686638,SRX5075175,SMARCA4,377
chr1,1686347,1686647,SRX5716467,SMARCA2,300
chr1,1692289,1693815,SRX20140895,INTS13,1526
chr1,1692326,1693639,SRX20140868,INTS10,1313
chr1,1692374,1693523,SRX20140897,INTS13,1149
chr1,1692385,1693610,SRX20140867,INTS10,1225
chr1,1692433,1692724,SRX5075170,SMARCA4,291
chr1,1692452,1693673,SRX5075174,SMARCA4,1221
chr1,1692471,1693149,SRX20140869,INTS10,678
chr1,1692580,1693677,SRX5075168,SMARCA4,1097
chr1,1692643,1693050,SRX20140881,CPSF3L,407
chr1,1692759,1693008,SRX20140879,CPSF3L,249
chr1,1692799,1693562,SRX16500059,CTCF,763
chr1,1692857,1693071,SRX5716463,SMARCA4,214
chr1,1692875,1693576,SRX16500061,CTCF,701
chr1,1692917,1693574,SRX16500060,CTCF,657
chr1,1693000,1693600,SRX16500062,CTCF,600
chr1,1693113,1693611,SRX5075170,SMARCA4,498
chr1,1693127,1693450,SRX5716463,SMARCA4,323
chr1,1693137,1693317,SRX5075169,SMARCA4,180
chr1,1693137,1693638,SRX5075176,SMARCA4,501
chr1,1693146,1693653,SRX5075175,SMARCA4,507
chr1,1693177,1693688,SRX5716470,SMARCA4,511
chr1,1693178,1693548,SRX5716464,SMARCA4,370
chr1,1693180,1693479,SRX5716451,SOX2,299
chr1,1693192,1693438,SRX5020214,SMARCA2,246
chr1,1693203,1693467,SRX5716469,SMARCA4,264
chr1,1693203,1693620,SRX20140869,INTS10,417
chr1,1693218,1693797,SRX20140879,CPSF3L,579
chr1,1693236,1693419,SRX5054309,FOSL2,183
chr1,1693333,1693759,SRX20140881,CPSF3L,426
chr1,1693525,1693705,SRX5075169,SMARCA4,180
chr1,1700568,1700896,SRX5716470,SMARCA4,328
chr1,1700680,1700895,SRX5075175,SMARCA4,215
chr1,1700698,1700889,SRX5075170,SMARCA4,191
chr1,1712002,1712420,SRX16500060,CTCF,418
chr1,1712011,1712430,SRX16500059,CTCF,419
chr1,1712060,1712396,SRX16500061,CTCF,336
chr1,1712079,1712405,SRX16500062,CTCF,326
chr1,1724187,1724864,SRX20140895,INTS13,677
chr1,1724203,1724899,SRX20140869,INTS10,696
chr1,1724242,1724779,SRX20140867,INTS10,537
chr1,1724260,1724728,SRX20140868,INTS10,468
chr1,1724326,1724880,SRX5075174,SMARCA4,554
chr1,1724340,1724597,SRX5716451,SOX2,257
chr1,1724350,1724881,SRX5075168,SMARCA4,531
chr1,1724368,1724789,SRX5075176,SMARCA4,421
chr1,1724390,1724800,SRX20140897,INTS13,410
chr1,1724413,1724841,SRX5716463,SMARCA4,428
chr1,1724420,1725021,SRX16500059,CTCF,601
chr1,1724432,1724801,SRX20140879,CPSF3L,369
chr1,1724435,1724976,SRX16500060,CTCF,541
chr1,1724452,1724931,SRX16500061,CTCF,479
chr1,1724465,1724958,SRX16500062,CTCF,493
chr1,1724484,1724870,SRX5716470,SMARCA4,386
chr1,1724505,1724777,SRX5075169,SMARCA4,272
chr1,1724508,1724750,SRX5716469,SMARCA4,242
chr1,1724513,1724779,SRX20140881,CPSF3L,266
chr1,1724552,1724780,SRX5716464,SMARCA4,228
chr1,1724561,1724748,SRX5075175,SMARCA4,187
chr1,1724561,1724819,SRX5075170,SMARCA4,258
chr1,1724592,1724887,SRX4174629,CTCF,295
chr1,1728323,1728628,SRX5075170,SMARCA4,305
chr1,1728362,1728633,SRX5054309,FOSL2,271
chr1,1728372,1728597,SRX5075176,SMARCA4,225
chr1,1728389,1728583,SRX5075169,SMARCA4,194
chr1,1728423,1728635,SRX5716469,SMARCA4,212
chr1,1741114,1741297,SRX5054309,FOSL2,183
chr1,1741146,1741326,SRX5054308,FOSL2,180
chr1,1745632,1747092,SRX20140895,INTS13,1460
chr1,1745716,1746889,SRX20140867,INTS10,1173
chr1,1745722,1745974,SRX20140897,INTS13,252
chr1,1745738,1746992,SRX20140868,INTS10,1254
chr1,1746000,1746958,SRX20140869,INTS10,958
chr1,1746022,1747079,SRX20140879,CPSF3L,1057
chr1,1746106,1746976,SRX20140897,INTS13,870
chr1,1746124,1747044,SRX20140881,CPSF3L,920
chr1,1746139,1746934,SRX5075168,SMARCA4,795
chr1,1746145,1746430,SRX20140896,INTS13,285
chr1,1746158,1746970,SRX5075174,SMARCA4,812
chr1,1746181,1746386,SRX5716464,SMARCA4,205
chr1,1746221,1746847,SRX16500060,CTCF,626
chr1,1746238,1746820,SRX16500061,CTCF,582
chr1,1746273,1746961,SRX5075170,SMARCA4,688
chr1,1746275,1746852,SRX16500062,CTCF,577
chr1,1746363,1746680,SRX5716453,SOX2,317
chr1,1746371,1746902,SRX16500059,CTCF,531
chr1,1746441,1746674,SRX5716463,SMARCA4,233
chr1,1746444,1746933,SRX5075176,SMARCA4,489
chr1,1746460,1746795,SRX5716464,SMARCA4,335
chr1,1746464,1746693,SRX5716451,SOX2,229
chr1,1746483,1746691,SRX5075169,SMARCA4,208
chr1,1746489,1746734,SRX5716470,SMARCA4,245
chr1,1746499,1746847,SRX5075175,SMARCA4,348
chr1,1746508,1746709,SRX5020211,SMARCA2,201
chr1,1778232,1778927,SRX20140895,INTS13,695
chr1,1778861,1779241,SRX16500059,CTCF,380
chr1,1778884,1779209,SRX16500060,CTCF,325
chr1,1779039,1779329,SRX16500062,CTCF,290
chr1,1827243,1827487,SRX5075168,SMARCA4,244
chr1,1858807,1858989,SRX5075170,SMARCA4,182
chr1,1858818,1859001,SRX5075176,SMARCA4,183
chr1,1860145,1860368,SRX5075176,SMARCA4,223
chr1,1889884,1890333,SRX20140895,INTS13,449
chr1,1890080,1890405,SRX20140868,INTS10,325
chr1,1890893,1891268,SRX20140895,INTS13,375
chr1,1890920,1891232,SRX20140867,INTS10,312
chr1,1891034,1891283,SRX5075176,SMARCA4,249
chr1,1891036,1891324,SRX5075174,SMARCA4,288
chr1,1891051,1891334,SRX5075169,SMARCA4,283
chr1,1891062,1891270,SRX5075170,SMARCA4,208
chr1,1891082,1891350,SRX5075168,SMARCA4,268
chr1,1906165,1906585,SRX16500062,CTCF,420
chr1,1906191,1906619,SRX16500060,CTCF,428
chr1,1906204,1906610,SRX16500061,CTCF,406
chr1,1906212,1906553,SRX16500059,CTCF,341
chr1,1906232,1906494,SRX5075168,SMARCA4,262
chr1,1906239,1906517,SRX5075174,SMARCA4,278
chr1,1906243,1906447,SRX5075169,SMARCA4,204
chr1,1906255,1906566,SRX4174629,CTCF,311
chr1,1906262,1906484,SRX5075170,SMARCA4,222
chr1,1908719,1909289,SRX5716470,SMARCA4,570
chr1,1908784,1909249,SRX5075175,SMARCA4,465
chr1,1908792,1909566,SRX20140895,INTS13,774
chr1,1908799,1909193,SRX5716469,SMARCA4,394
chr1,1908825,1909499,SRX5075169,SMARCA4,674
chr1,1908839,1909208,SRX20140868,INTS10,369
chr1,1908841,1909321,SRX5075176,SMARCA4,480
chr1,1908848,1909456,SRX5075174,SMARCA4,608
chr1,1908875,1909452,SRX5075170,SMARCA4,577
chr1,1908891,1909458,SRX20140897,INTS13,567
chr1,1908894,1909399,SRX16500059,CTCF,505
chr1,1908907,1909306,SRX16500060,CTCF,399
chr1,1908944,1909317,SRX16500062,CTCF,373
chr1,1908946,1909474,SRX5075168,SMARCA4,528
chr1,1908964,1909191,SRX20140867,INTS10,227
chr1,1908971,1909315,SRX16500061,CTCF,344
chr1,1909159,1909368,SRX5054307,FOSL2,209
chr1,1918887,1919740,SRX20140895,INTS13,853
chr1,1919009,1919396,SRX20140867,INTS10,387
chr1,1919027,1919340,SRX20140881,CPSF3L,313
chr1,1919034,1919339,SRX20140879,CPSF3L,305
chr1,1919080,1919351,SRX5075169,SMARCA4,271
chr1,1919080,1919400,SRX20140868,INTS10,320
chr1,1919107,1919772,SRX5075168,SMARCA4,665
chr1,1919121,1919773,SRX5075170,SMARCA4,652
chr1,1919133,1919821,SRX5075174,SMARCA4,688
chr1,1919213,1919750,SRX5716463,SMARCA4,537
chr1,1919224,1919701,SRX5054307,FOSL2,477
chr1,1919259,1919723,SRX5716451,SOX2,464
chr1,1919259,1919819,SRX5075176,SMARCA4,560
chr1,1919312,1919658,SRX5716454,SOX3,346
chr1,1919337,1919547,SRX5054309,FOSL2,210
chr1,1919364,1919782,SRX5716464,SMARCA4,418
chr1,1919398,1919613,SRX5054308,FOSL2,215
chr1,1943875,1944510,SRX16500059,CTCF,635
chr1,1943906,1944426,SRX16500061,CTCF,520
chr1,1943930,1944463,SRX16500060,CTCF,533
chr1,1943960,1944437,SRX16500062,CTCF,477
chr1,1944039,1944374,SRX5075174,SMARCA4,335
chr1,1944044,1944289,SRX4174629,CTCF,245
chr1,1944082,1944313,SRX5716464,SMARCA4,231
chr1,1944090,1944416,SRX5075168,SMARCA4,326
chr1,1954789,1955122,SRX16500060,CTCF,333
chr1,1954818,1955166,SRX16500061,CTCF,348
chr1,1954860,1955095,SRX16500059,CTCF,235
chr1,1959841,1960344,SRX5075174,SMARCA4,503
chr1,1959874,1960209,SRX5075176,SMARCA4,335
